split,filename,path,sha256,dhash
train,02804.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02804.jpg,f6ab10fcf578e878faa58a3c25c6e6ac91a07dce57471811ffd505f2609a4a80,17361623819555982052
train,02805.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02805.jpg,2390c11f70fc6248ffc9f5b0137406e1ea7d1e766833b4f96f4782c60b5e1bb7,16208719907537832676
train,02806.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02806.jpg,46453e3a393e380563c1946cdcdc24efc6fd74662403975b6c53836ee45fb546,16204216307910462180
train,02807.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02807.jpg,20d2e6f123f4398b975a101eec1a4d646b53916cc099c36bc8c03e467053e589,17361641481136786148
train,02808.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02808.jpg,bd7ac997ee8bf6741460965dc564c638ffc906d8d43ac77bb40b01876f26075c,16204216376902568676
train,02809.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02809.jpg,72c8dbb73a561a4aa06b636955cb1af1185f24056747f81ec2c6af8687904cec,17938102233436015332
train,02810.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02810.jpg,c0f9981024d7ab8cc92df552ffdd88ebf30a01585834963ef88b8c611c53722c,17941479933290760932
train,02811.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02811.jpg,e0cc5eda06c15a556b0715032d14d3722c7704bd3d26594845e8f9910869b1ba,17941488763609303780
train,02812.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02812.jpg,a074de06de10766657d8c02c0bdbb0e731aea663d5c9e6100703c9a85ed3ceea,17361650311182699236
train,02813.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02813.jpg,eeb58f15b94b54930cbb6ae223c8de3a1f222d028e47aa644f4dc2565445a3f1,17361641377382288100
train,02814.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02814.jpg,c5eaaf21fe62044ae8742b7ed91c149a5d6848248943b55ec685a16586bc7d5e,17361641308662811364
train,02815.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02815.jpg,0c70c900d58c43de64e0441a0028b3a4d394059b0113b12d69a4fbb217ee09d3,17361641309065464548
train,02816.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02816.jpg,025334f691dcd8a3ad84069a51f3092561008b6016da530a39228925121369a2,16204198715724417764
train,02817.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02817.jpg,e0c37408983908793639a3925d9e8fb75cbc056eb4c29dce9918246e0ad54b0c,16195191516469676772
train,02818.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02818.jpg,08ffa786d5754320a240c9a660eb4408062e740774376f3aaf07974954f3310b,16195191379030723300
train,02819.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02819.jpg,b0a90cc9fddd8cceaf4706f735aeacaf43e89a6f3a9cc1abb5096aedf1390d6b,17361623819958635236
train,02820.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02820.jpg,595256bfb30baeb4fccf0440f06be2bc9f3a855fc5901344277eaafc5c0614cf,17361641412144679652
train,02821.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02821.jpg,df2e85f056dac76cd6dbe0c8c61f37ebcf255b9946f93191602e90a30b78e091,17357137881505221348
train,02822.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02822.jpg,7583dd7ff3084bed2ebc4bd3ee0f310e52222638db7e06349be37b0f565c9748,17357137881505221348
train,02823.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02823.jpg,a39504aa4c1ceea7fa3b3174c86040b18e81595916d17fd1793919febe163541,17361641480327285476
train,02824.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02824.jpg,c3d404988c3d292cab7043d29e9fc21db1415c175c25937c20c3ee30315c3d09,17361641515227040484
train,02825.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02825.jpg,39da06e6b876880c50b61d80380e239b9c7256144e074d1c70f1ad915317b370,17940354067746802404
train,02826.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02826.jpg,bffb3c892c8a49fe0e5741841e9d8ab52c429cfd4f8328b49cf8436a39713248,17940354067746802404
train,02827.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02827.jpg,787cdedbd36bae760e7ca17227d1f750d5f9d67bd01a040c2990904e471e4d18,17940362863907982052
train,02828.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02828.jpg,f9fe7711f9f960f3ad68a63cedafab2e69fbb248863ea6002a55c257c78bade9,17359398477617449700
train,02829.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02829.jpg,28d87ea7e5739c92007e426b855f769254dff32b60434fda7a973e227679402b,16204216376898374372
train,02830.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02830.jpg,92bb100bf701485f0338c26b8600d605ccae64193f9b5e5972e0297499d5f1e7,16204198784846547556
train,02831.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02831.jpg,3a4179dcea01096064bb76426c1778022e0a30d3a6f7151e8297438e5ef750b2,13898355775498767076
train,02832.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02832.jpg,85fd6fc1bce04e14afab190fde4822dc3d298c8ceb922813952d153503f6d570,16204216376361634532
train,02833.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02833.jpg,0f5dd8d13b3ee9362cc7e3dd6f189a1629362b6663f013fe456079634e5d48db,16204198784175589988
train,02834.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02834.jpg,bef9c1ddbe5412a5598d2bd0e10ad7408053fcc2f655f934106425565fbd80ba,17357120082897196738
train,02835.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02835.jpg,c06f9bc59798df560d5b9d044d37965ca0728f6ff12b81c7d0ca45d7f8f6290b,16204163393918260928
train,02836.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02836.jpg,6fd337e8b716fff80a49ab7e2473ec5e095fbac1c5758adaabbbaa66b8a7faec,16204163393918260928
train,02837.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02837.jpg,2902609acd43911e3bd291c8ddd7332db609c3efa3f60f8eb970d9119abee627,13889313185450874563
train,02838.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02838.jpg,b3342eee8558a39a0290dfcc755517ea8c93c5a64602cdd548bfb5dd596cbccf,13889313185450874563
train,02839.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02839.jpg,10c69fd7d312dc78c8f35a746a39d32cec76b36fa16d16d9e4e3d616af4f4b5f,13889313322889828033
train,02840.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02840.jpg,489d71b8ee465a184dbe8a20f44502f6ccaae3fd77ba60a0ada5ca955e8c80ea,13889313322889828034
train,02841.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02841.jpg,75689f259963d240c3c77c057e6ff9710f4a46d70d5f1c49575847cff2f166ae,13889348507530352323
train,02842.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02842.jpg,ae427a30146fceee95c0a603db32df61c87acec9a8486cf4f535ed263c4970a7,13889348507261916867
train,02843.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02843.jpg,234dd837cf1d29c9b44385aadc1c91420bda6a6d44d4c80f18f50ce2e27b1a3e,16204198784718264003
train,02844.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02844.jpg,b71a25f3861c13d23ec0dc04b885bc0cad7c561b7a3d96bf4cb93e2d831c26f0,16204198784718264001
train,02845.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02845.jpg,ff6f38155e6879f836572a79b1710ee24c18df4be38d40575c831e75911a2d5c,16204198801893938883
train,02846.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02846.jpg,44d99402014318d62cd0eb37d12138ff01b003565624b0432b698fb9618071f2,16204198801893938883
train,02847.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02847.jpg,228166a6d93d56ce685fa5cb4c568a34e7e537c2b57d1f5f111c3e48e55e7ec6,16204216376900114115
train,02848.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02848.jpg,24c96ab4f63ac715e05867614873fe8eca0e88433ba344096113aacf93b53ea2,16204216376899065539
train,02849.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02849.jpg,2b6ea9c44f828be2936e47ce91d982fb379e9b2dafce4e4214261ad3c4d48c5b,17361641481265403586
train,02850.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02850.jpg,2b412a4b93563e03fa9e15dd6c89ebcd8c8095cd8e3ba1f494f311ec6c09dade,17361641515356706499
train,02851.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02851.jpg,fe9f4d7fb446516698e92ec7316a57788d9564460bc61861d8aab7ff01366ad5,17361650310778635971
train,02852.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02852.jpg,d25bfb423d7a843a06c87d52b524f57525e0d5464fc9548843edf9f038045350,17361645912732124803
train,02853.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02853.jpg,87c979a87ee1cc8fa552a6d1df16164985df78f90492d56704a24b5e11522696,17361641308527171203
train,02854.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02854.jpg,f4405710435acb071caab363757dc8558020a6e7fd850c0bc4ef2e2f45ddcbc5,17361641274167432835
train,02855.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02855.jpg,eae4cac4e25096309243b94e05043f1bf3a2ef6afca4451581089f9da209e5e6,17352581298354558595
train,02856.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02856.jpg,dabad6db85795a767ebecd43c8cb090187492246d771a1b51b75ed55f4361bb1,16195156194120341123
train,02857.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02857.jpg,ba03d9baa032ec64a7f2772110944b860fe9b74e075bf9da8c9166a33cca6279,13889348506717689474
train,02858.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02858.jpg,c261dd744a0ca4316415ed149d523ea628e84846f9ea656d4008f87dbe03056f,13898355568533472899
train,02859.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02859.jpg,71d206fcb601161145ad7df0aca07593118c53d6a65ad8ac7d51496089e124d4,16204093024630904449
train,02860.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02860.jpg,e7c89495f79621578aecbc5b47e58a34eb2282cdced30160fbd752db88784e33,16204093024630904451
train,02861.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02861.jpg,52c51124d54170f0f2bd1701e70255a62e0626bcfab01ef96f50df36d773145d,9277627166479259267
train,02862.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02862.jpg,85986be4c47779281e499bb9ed42e4819489eb8d9686516b6df0a5d3786abe0b,13889313322345600643
train,02863.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02863.jpg,84cbd7dc4f377b9fad0d8c7689d197cb70d43b39c597a228c064f3c27a24bc83,16204198715186124419
train,02864.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02864.jpg,503cb7ac0238bb55ade852e269273afefbb87d7efb015ed9cfb153f00bb4d404,16204198714113431171
train,02865.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02865.jpg,54be0072e6c8e5cd849400ac41bb5fb283e00cd630e69996ae9d2196124f50d4,16204198576674477699
train,02866.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02866.jpg,fa15cdec8a0e79ab9e4b33f987a0dc819d48433fcf95b06cc135a59fc4d54c0d,16204198714112382595
train,02867.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02867.jpg,7d546b4d999e50a32d6b22efb3363a98ba63ee5f27060e15c678ff880f2b2769,16204198783101343363
train,02868.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02868.jpg,e2e69cd39132fcee3b1b81bd7af1ddf11d539aebb8c18fa8ea94eaba2149cfac,16204198782832907907
train,02869.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02869.jpg,effc5aa2d32ae0364cd3885ee20a246a3c90f4d1c5f780b24eb2b5c6b4e51eb3,17361641479252121219
train,02870.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02870.jpg,a692a31bbca1ff935478dff37868fcd80b1d6e8f411cca742985d2192a82a92f,17940354031369229955
train,02871.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02871.jpg,e00f5081eb541a6aa4bdac2382ff5ff4ee6038cc0c343951b8400068bd6cb7fc,17940362621303821955
train,02872.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02872.jpg,66f7efe8595177ccd97f3010ac5a4017d45f3c34afc6f6ae9ccdb57322191edf,17361641410533693059
train,02873.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02873.jpg,4b8143053e8ca201f794e96a205cd9044135325361a911220bfbcec132dfbbc9,17357120218719229571
train,02874.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02874.jpg,d96359668f459d55495e756b983e55cf411fe19ae276191c15c257e3341dde52,17357137673466320515
train,02875.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02875.jpg,fe409443d7466171debb1e1aecf76cc3273b7800fed24eb8493092626cd6494c,17357119943842371203
train,02876.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02876.jpg,639293a6104585a74b72903b279b941b0ece2f3a522b8c1a1eb7e227975218ca,17357137536027367043
train,02877.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02877.jpg,40f5ca17dde4bed36a28b65b4e332107ad12ca34efde246eeea32935625560bc,18374403348963964301
train,02878.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02878.jpg,2ef1fb7384f4c3b0274109e041a0f52d50f3600e66b237eca643d8aee4851868,18374403348963964301
train,02879.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02879.jpg,2b0d1c85c0dfefb9756402d56edf34a7a3fb728158b003a436a14ac65290951e,18374403351111447949
train,02880.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02880.jpg,457b5b8632662cf2fa1a0373570a42be2a2837f54c3af4bcc72b8f892685b69b,18374405000383069948
train,02881.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02881.jpg,fb48a5adb834c62877d30e9485e9eb176874e51f2cd3ae947ed2c22e61baf9d0,18374403900871474876
train,02882.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02882.jpg,5b4b494cccf4a6faf48e3e8dc74c07f2e0013d9f2d746aabde9c600dbf538b48,18374123525406391996
train,02883.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02883.jpg,c57cf308ccca28d91ad7ccdba83c84e7d90402f74470818f8b5b8e67bedf89ef,18446744073684286909
train,02884.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02884.jpg,e9c101e00628b51b369821a059039177beec69292e30064b80509945558ed7b4,18446744073701064125
train,02885.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02885.jpg,c8d1979b1c201b25eca0a617b13cf190244a60815183f08c102a34a2c77e7456,18446744073701096603
train,02886.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02886.jpg,1dd10c05fddcb633af267ab1e49f8363606f0b7a6bd4c3369c7de267adaf2d6f,18446744073684319387
train,02887.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02887.jpg,67c3f4de852d964322f1bda3afd3dfac1f048448ec0c24779cc678b6c5c24468,18446744073684319387
train,02888.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02888.jpg,16b3a69bc3b1df55585543cba9b9a3ebf0cb21c2b2673de9b2d46e56b4c932fc,18446744073684319387
train,02889.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02889.jpg,e2b850ce8d07ccfed7f8f80351aae6146794ebf62948a95f830c5ffe6e998fe8,18446744073684319387
train,02890.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02890.jpg,a253b62bbb9a084252b6f0b16698186348f67f9d8ad8036c3cb7a5372166a26a,18446744073684319387
train,02891.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02891.jpg,29b67676a32d891058873723b3e62eebf4fa6d5dbc7680796acc9769b7f4f63e,18446744073684319387
train,02892.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02892.jpg,36566d6b58a683fcd53c669cc255f836c872211333e585567ac33485cb264eab,18446744073684319387
train,02893.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02893.jpg,adb522d6377115a1fda3c44da0979458ca6910a0f45cc5631add7f1424e19200,18446744073684319387
train,02894.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02894.jpg,17efc1b1d4fa50766aa89718ef5069699f0d1b99316d233741fd16e00dac788c,18446744073684319387
train,02895.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02895.jpg,dd26752fd9deba36b31c3accae4e8254047fcbb3aee504c80c6cbc5abd069c82,18446744073705242202
train,02896.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02896.jpg,5caa4cd868f4eaed2f695ed2e27b180918b74fb9cc5f266ace1fea8efdcbf460,18446744073705241690
train,02897.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02897.jpg,4cac6c006e7a0ef43a2f2599497240664855275424c035f86462842e067f29d6,18446744073705241690
train,02898.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02898.jpg,c35a682a253985e246a968bf011f784a8c4ef62797fac7cae842f4635f61525c,18446744073705242202
train,02899.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02899.jpg,48a4f1cf0533ffb86ab3cdb46ab557742578a268ac3f9879204191ca1f0c6b2b,18446744073705241690
train,02900.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02900.jpg,a4db37dd87ee44c6582ef2ee866feed18ea6ca0b8f9a1dc412bfb3683327e238,18446744073705242202
train,02901.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02901.jpg,77b68c3a77f359450595d01c8173e7f31275cbea7f84c77eff82b7512fec7309,18446744073705242202
train,02902.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02902.jpg,d3cfb64392df39b247cb7aa250a56fe75f6026a6ed4a7c9618c70e521adb2664,18446744073705242202
train,02903.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02903.jpg,c256a10b070ea017662bd8e78bfacfe34c51ad81ba50ac5a6e188c43990872b4,18446744073705242202
train,02904.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02904.jpg,93c6b360e2f81a9c7b5081c072c6dd92bd42646ffce8a4c1c19693ac41832307,18446744073705242202
train,02905.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02905.jpg,f044156fcfe9393b0e7b6aa18aa835ebf167d554f8075bdd9f4cef1a5bb13584,18446744073705242202
train,02906.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02906.jpg,9b9410d98e6668fba11aa9e0be8e5ab5415c15d399e2e5d559c42bb058376a24,18446744073705241690
train,02907.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02907.jpg,f1bf708a20b6b70ea4d5c6339fb14a39c0af3000b982b230d29a5f654acc92eb,18446744073705241690
train,02908.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02908.jpg,5683573621ac3f77a065c9df2cba559a4af163758d8a0629924225480266ba6c,18446744073705241690
train,02909.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02909.jpg,8c2501ea5d1b633a898d8dbdd95cd38281ea82a996040a5ebf43e47d3da56def,18446744073705241690
train,02910.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02910.jpg,3da3ef2bd263b0d0e3438b7aba005f65dd2a16d619bed7569716f013c8afcb4d,18446744073705242202
train,02911.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02911.jpg,083368f3a5b9f8cf1cde7368ec1fcbad78cbc5db05e7719013bcfb5a32a1839a,18446744073705242202
train,02912.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02912.jpg,a110a69cd9294b41324b476dd0af71fe3649e7b0f9e588c132fe4116609a4fc3,18446744073705242202
train,02913.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02913.jpg,6070dd0c07e2055e730eb360195d0e6a18e522a9c0d02c5aa92414003c46efda,18446744073705242330
train,02914.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02914.jpg,be7de9207d7e14776aa43fe665d06f547bdc838362e774617b5eaf3ad33f7cb3,18446744073705241690
train,02915.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02915.jpg,cf838705a077f47a809f77a9a7c7b6f5bf44ece1bfc75aa225969cb33aa13e2c,18446744073705241818
train,02916.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02916.jpg,b57a1947f06dbd3ec1f32a75510b0e275a0eda3db8ba70bce1a1ce8ede2cd3c9,18446744073705241818
train,02917.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02917.jpg,e190d8fc7653ca481c4fe7526d870197bfa5a41d1c3823371577de3b0667b839,18446744073705242330
train,02918.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02918.jpg,8dd359d3675541dc2c6a5d07b15d303124f7660c79df924b40379247bfb225cb,18446744073705242330
train,02919.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02919.jpg,c06c451bc1a56250efa40d05c2e1edf40a306cd7d6d896ccf816a927836b4045,18446744073705242330
train,02920.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02920.jpg,35f5d91301bf02343641f194830009660a1867ad972f0ea98b706e714087f9b0,18446744073705242330
train,02921.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02921.jpg,57827c5a7075c151a5e257e14d21d14f2071773ad7bb7e892edcaf01d188ef75,18446744073705242330
train,02922.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02922.jpg,8d023188d945faf8456d54dd8692426509d96c0f122c3a5e9f1017fa338f4122,18446744073705241818
train,02923.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02923.jpg,6e19f9b692d18acb32d083fc00a3138dd915021b0d63692790a7eeda506c4301,18446744073705242330
train,02924.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02924.jpg,a999b76c85070b1c1e667d59a39321f9bbe927b6381b7da74de3e5c905ab9ee8,18446744073705242330
train,02925.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02925.jpg,814e197dcfed37496343c4ab19f71b6dbaf9a6264d77e31fb2a0db5320ba8c5f,18446744073705242202
train,02926.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02926.jpg,c7188dc52e489d27eb4108d1b564615a6dc268ddfef52d7a861ff7ba86b750a9,18446744073705242202
train,02927.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02927.jpg,2ab1db359749137b3815c905b32ef41b64e9ec82d43abde63e8ce57548ebc7e2,18446744073705242330
train,02928.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02928.jpg,b8a152d4d3adb352ddd4fee95c0f220e8e312c0265c6e3ed997b203e2c193351,18446744073705242202
train,02929.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02929.jpg,0480eab3c2921c8097526291c11aafd8099a0476a5b0ccae8fd02cb9c79b7300,18446744073705242202
train,02930.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02930.jpg,9358eaf5dc1168177888631c84643f8676b37b6025feda8098f4d3773563f6a1,18446744073705242202
train,02931.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02931.jpg,104f8707aa81b9a8d80487abdf575e299ce8acda2a00386dd2c41c3c6a1ff596,18446744073705242330
train,02932.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02932.jpg,d623352403d9436c0a8bce5e3ee0cc504ed49c8eb25eb4ecd198ce96842cfb42,18446744073705241818
train,02933.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02933.jpg,4d94834cb29bc13d685c8042d64ff01c545329db2ec194b1eae7e15c7fc7c5da,18446744073705241818
train,02934.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02934.jpg,17c3750c2ebb88bd6d65ecd2d14f7ea5bf09cfdf011e714cd72e40d5b911ce6c,18446744073705241690
train,02935.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02935.jpg,236a02630cfb6e8c5f9e9e0f07d9b648a42299dbae8400d38aee90b02a2afd8f,17352625502768360971
train,02936.jpg,D:\master\Master_Drone_Detection\02_datasets\DUT_Anti_UAV\images\train\02936.jpg,f5d10fab0b03baf7f59c6ceddba0628105038039c8ee67a0cf7db71d202bad4a,16199695202068491787
